""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Clcn3"	-0.0782040385933582	6.14327495429731	-2.15894055670301	0.0429826943755626	0.430303646465891	-3.9738721578658	"NO"
"Nme1"	0.128472406125709	4.17899221433591	2.15840813477349	0.0430291472554763	0.430370935430581	-3.79407797123701	"NO"
"Igsf8"	0.106708959876647	5.06507328372113	2.15733262313042	0.0431231228491472	0.430696153577627	-3.89929549476395	"NO"
"Xndc1"	-0.116112597321673	4.13869178805156	-2.15650376720176	0.0431956733773846	0.430696153577627	-3.7923969896193	"NO"
"Nckap5"	0.175766803026884	6.81270952327852	2.15610841196388	0.0432303182105551	0.430696153577627	-3.98709025213691	"NO"
"Mrps27"	0.120023273129021	3.74586572930313	2.15609171484103	0.0432317819283147	0.430696153577627	-3.75154490485409	"NO"
"Kctd11"	0.101021809271099	5.06198495696062	2.15556219157784	0.0432782248049716	0.430696153577627	-3.90198506736344	"NO"
"Bcl2l11"	-0.114223971505114	5.30491702511755	-2.15508628223216	0.0433200040104992	0.430696153577627	-3.92638190230902	"NO"
"Nes"	0.194792060154072	7.19137888532116	2.15439585269626	0.0433806806387469	0.430696153577627	-3.98846423532243	"NO"
"Cwc15"	0.0853524699468338	6.11663535177975	2.15392518759928	0.0434220880428143	0.430696153577627	-3.98148383514414	"NO"
"Fam174b"	0.113464933895643	7.4822726769121	2.15350141873338	0.0434594003750779	0.430696153577627	-3.98430643083695	"NO"
"Klhl8"	0.134633163892571	3.58457406686063	2.1534704970021	0.0434621241347226	0.430696153577627	-3.74139222435177	"NO"
"Card11"	0.174023125335667	3.89435135343086	2.15238534747438	0.0435578083765573	0.430696153577627	-3.77192108711145	"NO"
"Epm2aip1"	-0.111535514568327	6.26036669866934	-2.15161650174792	0.0436257178546544	0.430696153577627	-3.98982354704323	"NO"
"Zfp740"	-0.0785971549071958	7.04388736276466	-2.15123705062664	0.0436592688548699	0.430696153577627	-3.99561340654387	"NO"
"Ext2"	0.0846381490250607	6.33292605484392	2.15109630600191	0.0436717194212794	0.430696153577627	-3.9923437806943	"NO"
"Sestd1"	-0.100239260864174	5.67855703969913	-2.15104674397041	0.0436761045501229	0.430696153577627	-3.96397199219949	"NO"
"Sft2d3"	-0.150627952275811	3.64473248718732	-2.15080107718268	0.0436978464532692	0.430696153577627	-3.75070120849966	"NO"
"Vps25"	-0.15819154396511	5.67039109409086	-2.14781960731553	0.0439624952017648	0.431143244093349	-3.96871400524596	"NO"
"Nolc1"	0.0910711161733593	5.40841754761147	2.14747815557456	0.0439928966132381	0.431143244093349	-3.94885324235404	"NO"
"Ercc6l2"	-0.112293621689471	4.95391177706839	-2.14738843897335	0.0440008877609808	0.431143244093349	-3.90456091218711	"NO"
"Nudt19"	0.117115220162356	4.11523583993976	2.14670694794819	0.0440616318494082	0.431143244093349	-3.80547775386831	"NO"
"Snx33"	-0.0926886915059768	5.50453092237045	-2.14644802652401	0.0440847305087135	0.431143244093349	-3.95899172234573	"NO"
"Mrpl22"	0.150567893360756	3.65118991561533	2.14644621070198	0.0440848925389277	0.431143244093349	-3.75808876780969	"NO"
"Zfp318"	-0.0890081814288939	5.16737285763035	-2.14629626157489	0.0440982747281896	0.431143244093349	-3.92812093956319	"NO"
"Lpar6"	-0.149356179729423	4.18443446442673	-2.14611294646459	0.0441146396651917	0.431143244093349	-3.81466078544728	"NO"
"Cxx1a"	0.154762458307799	6.56644344756034	2.14590343457671	0.0441333499899536	0.431143244093349	-4.00340093134623	"NO"
"Gm37954"	-0.127438521724734	4.47646058600957	-2.14581516484232	0.0441412350165735	0.431143244093349	-3.8516634482991	"NO"
"Med9"	0.12341369589121	4.28599367436795	2.14411917701325	0.044292983823826	0.432041441384897	-3.83055799604573	"NO"
"Hes1"	0.15716038716088	5.89229899295879	2.1438962497699	0.0443129654153084	0.432041441384897	-3.98833800363276	"NO"
"Capns1"	0.0995019151260754	8.024716756816	2.1429156278822	0.0444009583815533	0.43206926757276	-3.98959148856088	"NO"
"Pcmtd2"	-0.0985636162393213	6.32183099223344	-2.14261401667738	0.0444280543357398	0.43206926757276	-4.00668632418762	"NO"
"Ermard"	-0.145715873818839	5.31180224294048	-2.14232320056648	0.0444541946822564	0.43206926757276	-3.94858152217038	"NO"
"Rnf187"	0.0723428121126881	7.28304837402422	2.14208770876573	0.0444753723544708	0.43206926757276	-4.00824295965522	"NO"
